product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Vision Express 12059 Brown Gold Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915113/vision_express_12059_brown_gold_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-12059-brown-gold-aviator-sunglasses-1s,"Rs. 1,799.40","Rs. 2,999.00",40% OFF,True
Vision Express 21685 Black Grey Gradient Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915112/vision_express_21685_black_grey_gradient_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21685-black-grey-gradient-aviator-sunglasses-1s,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
Vision Express 41381 Gold Pink Cat Eye Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915115/vision_express_41381_gold_pink_cat_eye_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41381-gold-pink-cat-eye-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 21697 Green Brown Gradient Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915114/vision_express_21697_green_brown_gradient_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21697-green-brown-gradient-rectangle-sunglasses-1s,"Rs. 1,799.40","Rs. 2,999.00",40% OFF,True
Vision Express 29417 Clear Crystal Rectangle Eyeglasses (Including UV Blue Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915110/vision_express_29417_clear_crystal_rectangle_eyeglasses_including_uv_blue_lens_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29417-clear-crystal-rectangle-eyeglasses-including-uv-blue-lens-1s,"Rs. 1,994.43","Rs. 3,499.00",43% OFF,True
Vision Express 29165 Black Wayfarer Eyeglasses (Including UV Blue Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915105/vision_express_29165_black_wayfarer_eyeglasses_including_uv_blue_lens_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29165-black-wayfarer-eyeglasses-including-uv-blue-lens-1s,"Rs. 1,994.43","Rs. 3,499.00",43% OFF,True
Vision Express 41274P Green Brown Solid Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915133/vision_express_41274p_green_brown_solid_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41274p-green-brown-solid-rectangle-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 41274P Purple Grey Solid Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915132/vision_express_41274p_purple_grey_solid_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41274p-purple-grey-solid-rectangle-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 41321P Brown Brown Cat Eye Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915134/vision_express_41321p_brown_brown_cat_eye_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41321p-brown-brown-cat-eye-sunglasses-1s,"Rs. 1,499.40","Rs. 2,499.00",40% OFF,True
Vision Express 41329 Black Grey Gradient Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915128/vision_express_41329_black_grey_gradient_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41329-black-grey-gradient-rectangle-sunglasses-1s,"Rs. 1,499.40","Rs. 2,499.00",40% OFF,True
